weather_type,time,ambient_air_temperature,sky_temperature,ambient_air_humidity_ratio,irradiation_horizontal,irradiation_east,irradiation_south,irradiation_west,irradiation_north
singapore_iwec,2017-06-06 11:00:00.000,31.1,23.3184669961987,0.0213770856995399,654.0,415.943823899205,212.380740606769,212.380740606769,370.667594979536
singapore_iwec,2017-06-06 12:00:00.000,32.0,24.160954792205,0.0215923264650931,755.0,350.508490191162,231.634438252321,231.634438252321,405.074334423989
singapore_iwec,2017-06-06 13:00:00.000,30.0,22.2979063558565,0.018935820785861,746.0,268.031916298935,263.855875969451,263.855875969451,401.309958857263
singapore_iwec,2017-06-06 14:00:00.000,29.0,21.2666588388778,0.0183700610116744,608.0,269.107175031191,269.107175031191,314.382759661033,341.342908335819
singapore_iwec,2017-06-06 15:00:00.000,28.0,20.0496758336819,0.0202833524716655,558.0,262.106436253095,262.106436253095,336.636636703568,322.521209613422
singapore_iwec,2017-06-06 16:00:00.000,27.0,17.7485044333106,0.0202900294712326,462.0,218.710497547572,218.710497547572,322.469759855384,278.224232649653
singapore_iwec,2017-06-06 17:00:00.000,27.4,16.848714798965,0.0191219883630258,328.0,116.256539698409,116.256539698409,371.679845979951,236.747863373681
singapore_iwec,2017-06-06 18:00:00.000,28.0,18.640021180142,0.0203041937565574,171.0,52.826651763751,52.826651763751,382.885545316814,193.896303776846
singapore_iwec,2017-06-06 19:00:00.000,27.0,17.5692140526609,0.0191151083294109,34.0,20.06,20.06,20.06,20.06
singapore_iwec,2017-06-06 20:00:00.000,27.0,18.4623711610131,0.0202692031841235,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-06 21:00:00.000,27.0,18.9943509417641,0.0202692031841235,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-06 22:00:00.000,28.0,20.0496758336819,0.0202625539280683,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-06 23:00:00.000,27.9,20.7469451466973,0.0216296281450539,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-07 00:00:00.000,28.0,20.2244596226751,0.0215103698816051,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-07 01:00:00.000,27.0,17.7485044333106,0.0202484196066116,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-07 02:00:00.000,26.9,16.848714798965,0.0213172732739365,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-07 03:00:00.000,27.0,17.0293431735447,0.0214251561665788,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-07 04:00:00.000,27.0,17.0293431735447,0.0214251561665788,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-07 05:00:00.000,26.6,16.4864421183267,0.0209318085518186,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-07 06:00:00.000,27.0,17.7485044333106,0.0202484196066116,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-07 07:00:00.000,24.0,15.023585042788,0.017791998691439,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-07 08:00:00.000,23.8,15.3913887077088,0.0173811778513625,26.0,15.34,15.34,15.34,15.34
singapore_iwec,2017-06-07 09:00:00.000,24.0,14.8391538539016,0.0168200230264062,159.0,100.066077097409,91.3045612484791,91.3045612484791,95.3977996434585
singapore_iwec,2017-06-07 10:00:00.000,25.0,15.3913887077088,0.0178871250134133,316.0,202.298214783413,170.937406280217,170.937406280217,188.570980719403
singapore_iwec,2017-06-07 11:00:00.000,27.9,17.2096348685752,0.0179025323876459,454.0,275.66719484559,223.370012144355,223.370012144355,264.189643550188
singapore_iwec,2017-06-07 12:00:00.000,29.0,18.106093927543,0.0167636516661235,682.0,343.986724492787,270.373915010992,270.373915010992,378.023136055696
singapore_iwec,2017-06-07 13:00:00.000,31.0,19.8745789052966,0.0168272442778618,831.0,244.61410469669,238.243372589707,238.243372589707,435.773759377252
singapore_iwec,2017-06-07 14:00:00.000,31.6,20.5730929883208,0.0171414531805746,881.0,198.29601791902,198.29601791902,360.174604745896,458.704087549504
singapore_iwec,2017-06-07 15:00:00.000,32.0,21.0937268060758,0.0178564958753353,839.0,131.014649309437,131.014649309437,534.454479694308,460.166261729316
singapore_iwec,2017-06-07 16:00:00.000,32.0,21.0937268060758,0.0178747741488051,702.0,153.499867403705,153.499867403705,654.766964281184,442.681575818795
singapore_iwec,2017-06-07 17:00:00.000,31.7,20.9204893292806,0.0188113608240488,498.0,105.067186323258,105.067186323258,727.876518065624,400.443479474101
singapore_iwec,2017-06-07 18:00:00.000,31.0,19.8745789052966,0.0168616391523171,260.0,78.2040099356545,78.2040099356545,592.958985543669,299.320392676721
singapore_iwec,2017-06-07 19:00:00.000,30.0,19.3473961187084,0.0189552366087303,52.0,30.68,30.68,30.68,30.68
singapore_iwec,2017-06-07 20:00:00.000,29.0,18.2843958744836,0.017845141182155,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-07 21:00:00.000,28.0,17.7485044333106,0.0202625539280683,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-07 22:00:00.000,28.0,17.7485044333106,0.0202625539280683,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-07 23:00:00.000,27.7,17.5692140526609,0.020634034044217,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-08 00:00:00.000,28.0,17.9274639177829,0.0214882929822351,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-08 01:00:00.000,28.0,17.9274639177829,0.0214882929822351,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-08 02:00:00.000,28.0,17.9274639177829,0.0217381728457102,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-08 03:00:00.000,28.0,17.9274639177829,0.0215103698816051,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-08 04:00:00.000,28.0,17.9274639177829,0.0215103698816051,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-08 05:00:00.000,27.4,17.5692140526609,0.0222161890279863,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-08 06:00:00.000,28.0,17.9274639177829,0.0215324921908866,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-08 07:00:00.000,27.0,17.0293431735447,0.0214251561665788,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-08 08:00:00.000,28.2,18.106093927543,0.0215402155440929,26.0,15.34,15.34,15.34,15.34
singapore_iwec,2017-06-08 09:00:00.000,29.0,19.8745789052966,0.0215156288730766,177.0,119.455373939287,98.4277577266994,98.4277577266994,108.293449220501
singapore_iwec,2017-06-08 10:00:00.000,30.0,21.6116115790617,0.0214103713327475,386.0,273.211098090065,183.425638465921,183.425638465921,234.110350084781
singapore_iwec,2017-06-08 11:00:00.000,30.5,22.809506377953,0.0220773665990992,589.0,367.565460718238,234.591110077601,234.591110077601,338.734968781306
singapore_iwec,2017-06-08 12:00:00.000,32.0,23.8248197666573,0.0203152503985976,754.0,353.755472862229,238.098354712309,238.098354712309,407.548102082857
singapore_iwec,2017-06-08 13:00:00.000,32.0,24.160954792205,0.0215923264650931,852.0,230.650429545207,223.129853962418,223.129853962418,443.25278135813
singapore_iwec,2017-06-08 14:00:00.000,32.5,24.4959535824657,0.0209593370530637,876.0,180.759034692435,180.759034692435,349.392521029595,454.202265949525
singapore_iwec,2017-06-08 15:00:00.000,33.0,24.3285956565499,0.0202476337703061,763.0,161.454929996428,161.454929996428,480.824739227543,423.621592928327
singapore_iwec,2017-06-08 16:00:00.000,33.0,23.3184669961987,0.0189229580545051,569.0,157.203760148439,157.203760148439,499.874310901357,355.970652170487
singapore_iwec,2017-06-08 17:00:00.000,32.4,21.9553574827062,0.0205374079409191,328.0,123.014961563324,123.014961563324,355.203763117011,233.687392368439
singapore_iwec,2017-06-08 18:00:00.000,31.0,21.6116115790617,0.0200863294091663,171.0,53.3177336284351,53.3177336284351,377.930104034448,193.410433143608
singapore_iwec,2017-06-08 19:00:00.000,31.0,21.783634769627,0.0215708252205752,34.0,20.06,20.06,20.06,20.06
singapore_iwec,2017-06-08 20:00:00.000,30.0,20.9204893292806,0.0214323655095682,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-08 21:00:00.000,29.0,20.5730929883208,0.0215156288730766,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-08 22:00:00.000,29.0,20.5730929883208,0.0214935463959218,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-08 23:00:00.000,29.1,21.4392866813432,0.0218889746508577,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-09 00:00:00.000,29.0,20.5730929883208,0.021471509200811,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-09 01:00:00.000,29.0,19.8745789052966,0.0214935463959218,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-09 02:00:00.000,29.0,18.8173473155687,0.0212289374982924,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-09 03:00:00.000,29.0,18.8173473155687,0.0214935463959218,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-09 04:00:00.000,29.0,18.8173473155687,0.0214935463959218,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-09 05:00:00.000,29.0,18.640021180142,0.0201726745809909,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-09 06:00:00.000,29.0,18.640021180142,0.0201726745809909,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-09 07:00:00.000,29.0,18.640021180142,0.0201726745809909,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-09 08:00:00.000,29.0,18.8173473155687,0.0214935463959218,34.0,20.06,20.06,20.06,20.06
singapore_iwec,2017-06-09 09:00:00.000,29.0,19.1710334240553,0.0227964180932992,59.0,34.81,34.81,34.81,34.81
singapore_iwec,2017-06-09 10:00:00.000,30.0,19.8745789052966,0.0213884222510796,119.0,70.21,70.21,70.21,70.21
singapore_iwec,2017-06-09 11:00:00.000,30.7,20.5730929883208,0.0217102775909462,450.0,274.094059530448,217.700396269532,217.700396269532,262.000324894422
singapore_iwec,2017-06-09 12:00:00.000,31.0,21.783634769627,0.0215044725357916,549.0,304.663670820669,280.054322583719,280.054322583719,316.161898773937
singapore_iwec,2017-06-09 13:00:00.000,31.0,22.126780940109,0.0226932230954551,601.0,311.17585886147,309.899220479459,309.899220479459,345.243645546822
singapore_iwec,2017-06-09 14:00:00.000,31.5,22.4687349362479,0.021863590114016,604.0,293.938521451345,293.938521451345,325.147527098227,344.935221342
singapore_iwec,2017-06-09 15:00:00.000,31.0,21.783634769627,0.0215486622094665,556.0,261.591178594225,261.591178594225,334.947053941025,322.159419636282
singapore_iwec,2017-06-09 16:00:00.000,31.0,21.783634769627,0.0215486622094665,461.0,218.54797798212,218.54797798212,320.960776140682,278.257260359569
singapore_iwec,2017-06-09 17:00:00.000,31.5,21.6116115790617,0.0179487151646506,329.0,116.429864138896,116.429864138896,371.744639051129,238.69558203709
singapore_iwec,2017-06-09 18:00:00.000,31.0,21.4392866813432,0.0188843125019761,172.0,53.2876096614075,53.2876096614075,381.06137667012,195.359192864498
singapore_iwec,2017-06-09 19:00:00.000,30.0,20.5730929883208,0.0203117440705055,35.0,20.65,20.65,20.65,20.65
singapore_iwec,2017-06-09 20:00:00.000,30.0,19.6991675253497,0.0203117440705055,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-09 21:00:00.000,30.0,19.6991675253497,0.0202909361570181,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-09 22:00:00.000,29.0,18.640021180142,0.0201520340800861,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-09 23:00:00.000,29.0,18.640021180142,0.0201520340800861,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-10 00:00:00.000,29.0,18.8173473155687,0.021471509200811,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-10 01:00:00.000,29.0,18.8173473155687,0.021471509200811,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-10 02:00:00.000,29.0,18.640021180142,0.0204364149447408,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-10 03:00:00.000,29.0,19.6991675253497,0.0201726745809909,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-10 04:00:00.000,29.0,19.6991675253497,0.0201726745809909,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-10 05:00:00.000,28.8,19.5234403730104,0.0209763622048763,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-10 06:00:00.000,29.0,19.8745789052966,0.021471509200811,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-10 07:00:00.000,29.0,19.6991675253497,0.0201520340800861,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-10 08:00:00.000,29.1,20.0496758336819,0.0213343639979119,25.0,14.75,14.75,14.75,14.75
singapore_iwec,2017-06-10 09:00:00.000,30.0,20.9204893292806,0.0213884222510796,156.0,97.4403135534163,89.8940005143859,89.8940005143859,93.4610128035221
singapore_iwec,2017-06-10 10:00:00.000,30.0,20.9204893292806,0.0213884222510796,312.0,199.536304564985,169.113065458059,169.113065458059,186.404448225525
singapore_iwec,2017-06-10 11:00:00.000,31.2,22.126780940109,0.0220597701900249,449.0,272.680555983236,222.221935597444,222.221935597444,261.963849976693
singapore_iwec,2017-06-10 12:00:00.000,32.0,23.8248197666573,0.0228065321358588,547.0,303.771548980291,279.351396286897,279.351396286897,315.218633354413
singapore_iwec,2017-06-10 13:00:00.000,32.0,24.3285956565499,0.0228065321358588,600.0,310.827187667684,309.479814523697,309.479814523697,344.830933282018
singapore_iwec,2017-06-10 14:00:00.000,32.5,25.1625780343238,0.0209378227582041,604.0,267.278223920927,267.278223920927,311.653939990803,340.329153874142
singapore_iwec,2017-06-10 15:00:00.000,32.0,24.160954792205,0.0215701626310212,728.0,196.284470205135,196.284470205135,453.23442901004,409.611078122482
singapore_iwec,2017-06-10 16:00:00.000,33.0,23.4875394726668,0.0202268730061197,668.0,112.336884319054,112.336884319054,651.377216557249,428.116585742298
singapore_iwec,2017-06-10 17:00:00.000,31.2,20.9204893292806,0.0206238412304136,491.0,111.847774563794,111.847774563794,695.202120032006,392.420302254268
singapore_iwec,2017-06-10 18:00:00.000,31.0,20.5730929883208,0.020065739204745,258.0,95.2720541377979,95.2720541377979,481.318636142897,263.271727247228
singapore_iwec,2017-06-10 19:00:00.000,31.0,20.5730929883208,0.020065739204745,53.0,31.27,31.27,31.27,31.27
singapore_iwec,2017-06-10 20:00:00.000,30.0,19.6991675253497,0.0203117440705055,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-10 21:00:00.000,30.0,20.5730929883208,0.0202701708323079,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-10 22:00:00.000,29.0,19.6991675253497,0.0201520340800861,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-10 23:00:00.000,29.4,20.0496758336819,0.0200992164289333,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-11 00:00:00.000,29.0,19.6991675253497,0.0201520340800861,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-11 01:00:00.000,29.0,19.6991675253497,0.0201520340800861,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-11 02:00:00.000,28.7,18.4623711610131,0.020570482803459,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-11 03:00:00.000,29.0,19.8745789052966,0.0214935463959218,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-11 04:00:00.000,28.6,19.5234403730104,0.0212648249207125,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-11 05:00:00.000,28.3,19.1710334240553,0.0211392569507087,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-11 06:00:00.000,28.0,19.6991675253497,0.0214882929822351,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-11 07:00:00.000,28.0,19.6991675253497,0.0214882929822351,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-11 08:00:00.000,28.0,20.398931575862,0.0222385152445295,25.0,14.75,14.75,14.75,14.75
singapore_iwec,2017-06-11 09:00:00.000,27.0,18.4623711610131,0.0202069800559338,155.0,96.5639807682237,89.4233016194193,89.4233016194193,92.8093567965623
singapore_iwec,2017-06-11 10:00:00.000,23.0,13.9116405081111,0.0167058425506608,313.0,200.490698855636,169.400787730651,169.400787730651,187.121528461349
singapore_iwec,2017-06-11 11:00:00.000,25.6,15.9404709028863,0.0181087600525466,450.0,273.476436964197,222.224797319997,222.224797319997,262.682143440878
singapore_iwec,2017-06-11 12:00:00.000,29.0,19.5234403730104,0.018837959371714,549.0,304.683165189412,279.730574753399,279.730574753399,316.403129434118
singapore_iwec,2017-06-11 13:00:00.000,30.0,20.2244596226751,0.0177682627499362,603.0,311.685479575005,310.228389957247,310.228389957247,346.523184353968
singapore_iwec,2017-06-11 14:00:00.000,31.0,21.4392866813432,0.0194545576484895,605.0,293.88629388536,293.88629388536,325.184061453877,345.7770818345
singapore_iwec,2017-06-11 15:00:00.000,30.0,20.5730929883208,0.0200321983731412,557.0,261.609440984518,261.609440984518,335.289914569423,323.098107194326
singapore_iwec,2017-06-11 16:00:00.000,29.0,19.6991675253497,0.020193357406862,462.0,218.756247364315,218.756247364315,321.534996799089,279.234154423533
singapore_iwec,2017-06-11 17:00:00.000,29.5,18.640021180142,0.017573074703609,329.0,116.80165158397,116.80165158397,369.873355124399,239.008066079308
singapore_iwec,2017-06-11 18:00:00.000,30.0,19.1710334240553,0.0178045624326921,173.0,53.5565807650524,53.5565807650524,381.329579545686,196.719721985357
singapore_iwec,2017-06-11 19:00:00.000,29.0,18.4623711610131,0.0188765088727014,35.0,20.65,20.65,20.65,20.65
singapore_iwec,2017-06-11 20:00:00.000,27.9,17.3895913447079,0.0184128585425781,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-11 21:00:00.000,28.0,17.2096348685752,0.01776323999602,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-11 22:00:00.000,28.0,17.5692140526609,0.019000122966635,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-11 23:00:00.000,28.6,18.2843958744836,0.0204685816782107,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-12 00:00:00.000,29.0,18.8173473155687,0.021471509200811,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-12 01:00:00.000,28.0,17.9274639177829,0.0214662613531022,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-12 02:00:00.000,28.0,17.7485044333106,0.0207398160245117,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-12 03:00:00.000,26.8,16.4864421183267,0.0199837558431031,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-12 04:00:00.000,25.6,15.207662801955,0.0192405016322471,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-12 05:00:00.000,24.4,13.9116405081111,0.0184741471655509,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-12 06:00:00.000,24.6,14.0978628833734,0.0182979328157503,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-12 07:00:00.000,24.8,14.2837237783323,0.0180959876867762,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-12 08:00:00.000,25.0,14.4692248260096,0.0179053810197766,25.0,14.75,14.75,14.75,14.75
singapore_iwec,2017-06-12 09:00:00.000,26.6,15.9404709028863,0.0181444244623739,155.0,96.6937624417983,89.3776315319891,89.3776315319891,92.8567380252661
singapore_iwec,2017-06-12 10:00:00.000,28.1,17.5692140526609,0.0183484938159093,312.0,199.833446158696,168.926838022023,168.926838022023,186.586992846859
singapore_iwec,2017-06-12 11:00:00.000,29.7,18.9943509417641,0.0185455091463591,449.0,272.950804169372,221.831210117173,221.831210117173,262.259974244034
singapore_iwec,2017-06-12 12:00:00.000,31.0,20.9204893292806,0.0215044725357916,547.0,303.801410369439,279.046989170693,279.046989170693,315.436973601181
singapore_iwec,2017-06-12 13:00:00.000,31.0,20.5730929883208,0.0200451911705343,601.0,311.061268952379,309.54065057704,309.54065057704,345.56212695267
singapore_iwec,2017-06-12 14:00:00.000,30.7,20.398931575862,0.0205873727306229,603.0,293.435524052006,293.435524052006,324.253807387627,344.882383872346
singapore_iwec,2017-06-12 15:00:00.000,31.0,21.783634769627,0.0215486622094665,555.0,261.329650238375,261.329650238375,333.865991082351,322.157710485858
singapore_iwec,2017-06-12 16:00:00.000,31.0,22.979451613856,0.020065739204745,462.0,218.801698594676,218.801698594676,321.30757838079,279.367561251408
singapore_iwec,2017-06-12 17:00:00.000,30.4,22.979451613856,0.0202466710912457,328.0,117.254393559589,117.254393559589,366.400996839554,238.007173852577
singapore_iwec,2017-06-12 18:00:00.000,29.0,20.9204893292806,0.020193357406862,173.0,53.8558464469389,53.8558464469389,378.510404427996,196.12899159063
singapore_iwec,2017-06-12 19:00:00.000,29.0,19.6991675253497,0.020193357406862,36.0,21.24,21.24,21.24,21.24
singapore_iwec,2017-06-12 20:00:00.000,28.4,18.106093927543,0.0199905176683646,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-12 21:00:00.000,28.0,17.5692140526609,0.019000122966635,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-12 22:00:00.000,28.0,17.5692140526609,0.0189807176720812,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-12 23:00:00.000,27.9,17.3895913447079,0.0186400944951012,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-13 00:00:00.000,28.0,18.640021180142,0.0202210845399112,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-13 01:00:00.000,28.0,19.6991675253497,0.0214662613531022,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-13 02:00:00.000,27.5,19.6991675253497,0.0210915472661126,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-13 03:00:00.000,28.0,20.7469451466973,0.0215103698816051,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-13 04:00:00.000,28.0,22.2979063558565,0.0215103698816051,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-13 05:00:00.000,28.0,24.9963408128899,0.0212822756853541,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-13 06:00:00.000,28.0,22.2979063558565,0.0215103698816051,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-13 07:00:00.000,27.0,19.5234403730104,0.0202276786074512,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-13 08:00:00.000,28.0,18.8173473155687,0.0212386070412563,24.0,14.16,14.16,14.16,14.16
singapore_iwec,2017-06-13 09:00:00.000,29.0,19.8745789052966,0.021471509200811,154.0,95.8129712791749,88.9080885242542,88.9080885242542,92.1998034994937
singapore_iwec,2017-06-13 10:00:00.000,30.0,20.5730929883208,0.0202701708323079,310.0,198.368400504014,168.071911561822,168.071911561822,185.42033681683
singapore_iwec,2017-06-13 11:00:00.000,30.7,21.6116115790617,0.0217102775909462,446.0,271.189217282557,220.558602542714,220.558602542714,260.660837353577
singapore_iwec,2017-06-13 12:00:00.000,31.0,21.783634769627,0.0215044725357916,672.0,341.558166293147,269.170289156952,269.170289156952,375.567185144757
singapore_iwec,2017-06-13 13:00:00.000,32.0,22.809506377953,0.0215701626310212,820.0,246.109196800762,237.350101839307,237.350101839307,434.995424335969
singapore_iwec,2017-06-13 14:00:00.000,32.0,22.809506377953,0.0212778054027458,872.0,202.624370148324,202.624370148324,356.210182867208,460.70214103739
singapore_iwec,2017-06-13 15:00:00.000,32.0,22.809506377953,0.0215923264650931,803.0,126.371564752533,126.371564752533,506.658553844388,446.721411971447
singapore_iwec,2017-06-13 16:00:00.000,31.0,21.783634769627,0.0215708252205752,667.0,80.4520504242535,80.4520504242535,676.110055972558,433.73041763135
singapore_iwec,2017-06-13 17:00:00.000,31.2,21.2666588388778,0.022731489994617,474.0,94.8328803040937,94.8328803040937,697.381040176086,387.841200439749
singapore_iwec,2017-06-13 18:00:00.000,31.0,20.9204893292806,0.0215708252205752,254.0,92.2411728466824,92.2411728466824,478.906639465852,262.196441300077
singapore_iwec,2017-06-13 19:00:00.000,30.0,19.8745789052966,0.021454404920659,53.0,31.27,31.27,31.27,31.27
singapore_iwec,2017-06-13 20:00:00.000,29.9,19.6991675253497,0.0213054352491548,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-13 21:00:00.000,30.0,20.9204893292806,0.0214103713327475,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-13 22:00:00.000,29.0,21.2666588388778,0.021471509200811,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-13 23:00:00.000,29.2,21.9553574827062,0.0214622404065925,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-14 00:00:00.000,29.0,21.2666588388778,0.021471509200811,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-14 01:00:00.000,29.0,19.8745789052966,0.021471509200811,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-14 02:00:00.000,28.8,18.640021180142,0.0209763622048763,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-14 03:00:00.000,29.0,19.8745789052966,0.0214935463959218,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-14 04:00:00.000,29.0,20.5730929883208,0.0214935463959218,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-14 05:00:00.000,28.5,20.5730929883208,0.0211159116208295,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-14 06:00:00.000,28.0,19.6991675253497,0.0214662613531022,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-14 07:00:00.000,28.0,19.6991675253497,0.0214662613531022,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-06-14 08:00:00.000,27.5,18.2843958744836,0.0205862178255914,24.0,14.16,14.16,14.16,14.16
singapore_iwec,2017-06-14 09:00:00.000,27.0,17.7485044333106,0.0202069800559338,153.0,94.9310508930823,88.4384161921783,88.4384161921783,91.540226906187
singapore_iwec,2017-06-14 10:00:00.000,27.0,17.7485044333106,0.0202069800559338,310.0,198.512883439835,167.985362130565,167.985362130565,185.497083424149
singapore_iwec,2017-06-14 11:00:00.000,29.4,18.9943509417641,0.0200992164289333,447.0,271.990626550638,220.582065164567,220.582065164567,261.346701387618
singapore_iwec,2017-06-14 12:00:00.000,30.0,20.9204893292806,0.0213884222510796,671.0,341.374615646714,268.950877382365,268.950877382365,375.34345765812
singapore_iwec,2017-06-14 13:00:00.000,31.0,21.783634769627,0.0215044725357916,820.0,246.294380782039,237.078935073378,237.078935073378,435.4587474476
singapore_iwec,2017-06-14 14:00:00.000,32.2,22.809506377953,0.0208922781214934,872.0,202.268063125672,202.268063125672,355.425403548688,461.244550663244
singapore_iwec,2017-06-14 15:00:00.000,33.0,23.8248197666573,0.0179147105842705,789.0,124.617853154,124.617853154,496.968458322894,439.601796386627
singapore_iwec,2017-06-14 16:00:00.000,32.1,23.1491047637112,0.018587680380904,634.0,100.653366542747,100.653366542747,619.869315901449,409.657402792095
singapore_iwec,2017-06-14 17:00:00.000,31.3,22.979451613856,0.0192392537176492,431.0,67.4055636983688,67.4055636983688,675.388224653081,363.943188912058
singapore_iwec,2017-06-14 18:00:00.000,25.0,16.1228049392212,0.0179053810197766,222.0,77.498376473262,77.498376473262,435.174748491137,235.129528059132
singapore_iwec,2017-06-14 19:00:00.000,23.0,14.0978628833734,0.017820843518437,45.0,26.55,26.55,26.55,26.55
